"","id","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"2786",10879,"比较不同意","比较同意","比较同意","完全同意","比较不同意","比较同意","完全同意","比较不同意","比较同意","比较不同意","完全同意","完全同意","比较不同意","比较不同意","完全同意"
"2787",10880,"完全同意","完全同意","完全同意","完全同意","比较不同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意"
"2788",10882,"完全同意","完全不同意","完全同意","完全同意","比较同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","比较同意","比较同意"
"2789",10883,"比较不同意","比较不同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较同意"
"2790",10885,"比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","无所谓","比较同意","无所谓","比较同意","比较同意","比较同意","比较同意","比较同意"
"2791",10886,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意","比较不同意","比较同意","比较同意","比较同意","比较同意"
"2792",10890,"完全不同意","完全不同意","完全不同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全同意","完全同意"
"2793",10895,"比较同意","完全同意","比较同意","比较同意","完全不同意","比较不同意","完全同意","完全不同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2794",10896,"完全同意","完全同意","完全同意","完全同意","完全同意","比较同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全同意","比较同意","完全同意","比较同意"
"2795",10902,"完全同意","完全不同意","比较同意","比较同意","比较同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"2796",10903,"完全不同意","完全不同意","完全不同意","完全不同意","比较不同意","完全不同意","完全不同意","完全同意","完全不同意","完全不同意","完全不同意","完全不同意","完全同意","完全同意","完全同意"
"2797",10905,"完全同意","完全同意","完全同意","完全不同意","完全不同意","完全同意","完全同意","比较同意","比较同意","完全不同意","完全同意","完全同意","完全同意","比较同意","完全不同意"
"2798",10909,"完全同意","完全同意","完全同意","完全同意","完全不同意","比较不同意","完全同意","比较不同意","完全同意","完全同意","完全同意","完全同意","比较不同意","完全同意","完全同意"
"2799",10910,"完全同意","完全同意","比较同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","比较不同意","比较不同意","完全同意","完全同意","完全同意","完全不同意"
"2800",10911,"比较不同意","比较不同意","完全不同意","比较同意","完全不同意","完全同意","比较同意","比较同意","比较不同意","比较不同意","比较不同意","比较同意","比较同意","比较同意","比较不同意"
"2801",10913,"完全不同意","完全同意","无所谓","比较同意","完全不同意","比较不同意","无所谓","比较同意","完全同意","完全不同意","比较不同意","无所谓","比较同意","完全同意","完全不同意"
"2802",10914,"无所谓","比较不同意","完全同意","比较不同意","完全同意","完全同意","完全同意","比较同意","完全同意","完全不同意","无所谓","比较不同意","完全同意","完全同意","完全同意"
"2803",10918,"比较不同意","比较不同意","比较不同意","无所谓","比较同意","无所谓","完全同意","无所谓","比较同意","比较同意","完全不同意","完全不同意","无所谓","无所谓","比较同意"
"2804",10923,"比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较不同意","完全同意","比较同意","比较不同意","比较不同意","比较不同意"
"2805",10926,"比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","完全同意","完全同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较不同意"
"2806",10940,"比较同意","无所谓","比较同意","完全同意","比较同意","完全不同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"2807",10947,"比较同意","完全同意","比较同意","比较不同意","完全同意","完全同意","完全同意","完全同意","比较同意","比较不同意","完全同意","完全同意","完全同意","比较同意","比较同意"
"2808",10951,"比较同意","完全不同意","完全同意","比较不同意","完全同意","比较同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意"
"2809",10969,"比较不同意","比较同意","比较不同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较不同意","比较同意","比较同意","比较同意","比较不同意"
"2810",10971,"完全同意","完全不同意","完全同意","完全同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","完全不同意","比较不同意","完全同意"
